,r,theta
79,0.17864965444998937,0.9066544891886978
80,0.18592102281572948,0.8971985859851345
81,0.17820469771945457,0.9065943443842132
82,0.1794596420072038,0.8945051940843745
83,0.17948320864039236,0.9108308481804376
84,0.17805786948827063,0.907096524492498
85,0.18710026422399323,0.8778056614936021
86,0.18544336891683597,0.8911031730228233
87,0.19126571665121367,0.8437569286018449
88,0.19387481428549552,0.8460141003200483
89,0.19367547998688867,0.8362579340764383
90,0.200189831065843,0.8248165789415717
91,0.2065830080608307,0.8172788161994533
92,0.21853535015728573,0.8245823031188659
93,0.21394260197672843,0.8422513596721664
94,0.2123598357584518,0.8466675631448305
95,0.19429554143951952,0.9770900651435894
96,0.1976645087167991,0.991185129717559
97,0.1970187938532074,1.0060179389944166
98,0.19828418771852752,1.0170362618082336
99,0.19207867345543056,1.0117124684582397
100,0.19318302867322729,1.0185162572801445
101,0.191431590795334,1.0122223471225513
102,0.19015483613986445,1.0197853780478168
103,0.18781662852577063,1.0434468501212215
104,0.18053190769434777,1.0843086401210025
105,0.17778044721629818,1.079431451020544
106,0.17114683233185965,1.110636522116308
107,0.16997277028990196,1.1043640855137768
108,0.1717768945448259,1.075517855894352
109,0.17359094847545226,1.0718270039860691
110,0.17147712909449417,1.0720469466302665
111,0.16792891503911644,1.0439371484585447
112,0.12732400457925283,1.0080843228763794
113,0.13796487007122277,0.9320039012469666
114,0.1343078863439528,1.0220903611438683
115,0.13178123428133634,1.0533841473061836
116,0.133292325172166,1.0597652730942841
117,0.12855458378478113,1.0544342833877651
118,0.12849737236989228,1.0152408999617912
119,0.12678441227291684,1.0458807448442178
120,0.12669938385761842,1.0410056526897493
121,0.11236575875764884,1.0771250636481948
122,0.10951514854050279,1.0967843428968684
123,0.09827100970264911,1.1640169419484432
124,0.09318222268187863,1.199790588702567
125,0.09064555225135731,1.1543267223433809
126,0.08890452095255133,1.1051749134345517
127,0.08568128225071883,1.174369931002328
128,0.08177817313011422,1.151660546260446
129,0.07250200239681423,1.2851751240355087
130,0.07610190548835821,1.1873438112236032
131,0.07150310784755536,1.136584932946793
132,0.06878224108263038,1.1615572580816849
133,0.07092577320172978,1.1720952598456367
134,0.07354922340097372,1.1887661816937827
135,0.07080445189515988,1.2063798677306017
136,0.07009846909444416,1.1068418211702062
137,0.07339883453699468,1.0300595670972688
138,0.09745230957276478,0.8562728148194976
139,0.10492769849055172,0.821746272442311
140,0.11412233055787567,0.821451230331728
141,0.11839157343783253,0.7974910308260025
142,0.11773677446613295,0.7980487952960649
143,0.12446598066428756,0.7658352763476399
144,0.13312747798984878,0.7205470603396328
145,0.1314742676162586,0.7157822050158792
146,0.15220411033211503,0.7430311796967725
147,0.15430324757673872,0.7316605956583813
148,0.1580925312375724,0.7690395373389977
149,0.15709183656070083,0.7937450021941231
150,0.1558555549997773,0.89276120194663
151,0.16134298612979134,0.8776590572852355
152,0.14720556085933262,0.8141057349001256
153,0.14979167186635753,0.8386755977073851
154,0.13401572571391168,0.7782883041540622
155,0.10853856458402601,0.9090657809698945
156,0.0925161112261077,0.9478392015115734
157,0.04256968872888218,1.4990682330231546
158,0.037854186078343496,1.7199351164087722
159,0.03372701231145362,1.9481721678411312
160,0.030401185853389547,2.036069186369892
161,0.03258923651591524,1.95219452480978
162,0.03246616353274236,2.195643665123506
163,0.029377871254078487,2.1694542594882713
164,0.03456132926819192,2.2977121517455568
165,0.03344013946547012,2.0417501987933155
166,0.028946708440336814,2.058555628697756
167,0.03166093747962015,2.269136261254512
168,0.02974602092991038,2.087865199683348
169,0.028148550357856388,1.9120863326917514
170,0.0509353128507337,1.0621694086195315
171,0.0984073397232191,0.9064441088038182
172,0.6528460857116037,0.008075917401599726
